"","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0006941","GO:0006941","striated muscle contraction","7/363","181/28928",0.0386740331491713,3.08199016787666,3.1674487256875,0.00810622430053077,0.0370279755392546,0.0240126766773209,"Adora1/Cav1/Atp1a2/Scn1b/Atp1b1/Ehd3/Nr4a1",7
"GO:0001822","GO:0001822","kidney development","11/363","375/28928",0.0293333333333333,2.33761616161616,2.9390648225452,0.00822414920383706,0.0375238516065732,0.0243342527695359,"Sulf2/Pdgfra/Gatm/Spry1/Eya1/Ednrb/Bmp7/Vcan/Gfra1/Sox8/Bmp4",11
"GO:0051262","GO:0051262","protein tetramerization","5/363","99/28928",0.0505050505050505,4.02482121490386,3.39852457490101,0.00827898456686682,0.0376881956532596,0.024440830037114,"Gria3/Me1/Dnm1/Aqp4/B2m",5
"GO:1900542","GO:1900542","regulation of purine nucleotide metabolic process","5/363","99/28928",0.0505050505050505,4.02482121490386,3.39852457490101,0.00827898456686682,0.0376881956532596,0.024440830037114,"P2rx7/Stat3/Me1/Pid1/Slc4a4",5
"GO:0031329","GO:0031329","regulation of cellular catabolic process","12/363","428/28928",0.0280373831775701,2.23434000154476,2.90016130757518,0.00832457650699636,0.0378527281351049,0.0245475295050684,"Cpt1a/P2rx7/Adam9/Stat3/Npc1/Dbi/Mfsd2a/Timp2/Sirt2/Timp4/Apoe/Slc4a4",12
"GO:0072523","GO:0072523","purine-containing compound catabolic process","7/363","182/28928",0.0384615384615385,3.06505615596525,3.15040759358734,0.00834245436254586,0.0378910115378217,0.0245723563274414,"P2rx7/Ampd3/Stat3/Nt5e/Pde7b/Aldoc/Slc4a4",7
"GO:0006650","GO:0006650","glycerophospholipid metabolic process","9/363","276/28928",0.0326086956521739,2.59863456701401,3.00825166203971,0.0084820630198786,0.0384814773019634,0.0249552739262805,"Abhd4/Dbi/Mfsd2a/Pik3r1/Serinc5/Lcat/Mtmr10/Pla2g7/Pgp",9
"GO:0046850","GO:0046850","regulation of bone remodeling","4/363","64/28928",0.0625,4.98071625344353,3.59385745302481,0.00857798143186119,0.038828693351453,0.0251804438582616,"P2rx7/Itgav/Prkca/Trf",4
"GO:0098815","GO:0098815","modulation of excitatory postsynaptic potential","4/363","64/28928",0.0625,4.98071625344353,3.59385745302481,0.00857798143186119,0.038828693351453,0.0251804438582616,"Neto1/Nlgn3/Gria1/Tmem108",4
"GO:0006140","GO:0006140","regulation of nucleotide metabolic process","5/363","100/28928",0.05,3.98457300275482,3.37025565157729,0.00862737238585396,0.0388778117639703,0.0252122971945972,"P2rx7/Stat3/Me1/Pid1/Slc4a4",5
"GO:0050810","GO:0050810","regulation of steroid biosynthetic process","5/363","100/28928",0.05,3.98457300275482,3.37025565157729,0.00862737238585396,0.0388778117639703,0.0252122971945972,"Qki/Abcg1/Igfbp7/Dab2/Apoe",5
"GO:2000060","GO:2000060","positive regulation of ubiquitin-dependent protein catabolic process","5/363","100/28928",0.05,3.98457300275482,3.37025565157729,0.00862737238585396,0.0388778117639703,0.0252122971945972,"Sirt2/Trf/Dab2/Clu/Trib2",5
"GO:0009185","GO:0009185","ribonucleoside diphosphate metabolic process","6/363","140/28928",0.0428571428571429,3.41534828807556,3.22943041287103,0.008627652186263,0.0388778117639703,0.0252122971945972,"P2rx7/Ampd3/Stat3/Nt5e/Aldoc/Slc4a4",6
